1.643480000000000052e+00 3.260200000000000209e+00 9.141399999999999526e-01 2.159880000000000244e+00 2.192979999999999929e+00 1.772440000000000015e+00 2.270900000000000141e-01 2.667800000000000171e-01 2.813539999999999930e-01 4.286999999999999700e-01 2.258160000000000167e-01 2.076396000000000075e-01 2.007218600000000019e-01 2.178520000000000234e+00
1.473600000000000021e+00 3.053200000000000358e+00 7.995200000000000085e-01 2.149399999999999977e+00 2.196499999999999897e+00 1.769139999999999935e+00 2.267699999999999994e-01 2.652160000000000073e-01 2.565439999999999943e-01 3.689900000000000402e-01 2.141776000000000235e-01 2.034310000000000007e-01 2.006270200000000170e-01 2.026000000000000245e+00
1.989859999999999962e+00 4.298799999999999955e+00 1.498499999999999943e+00 1.833639999999999937e+00 1.870179999999999954e+00 9.063600000000000545e-01 2.999100000000000099e-01 1.108360000000000012e+00 2.836159999999999792e-01 4.407200000000000006e-01 2.285600000000000132e-01 2.096014000000000210e-01 2.003419200000000067e-01 2.392400000000000304e+00
1.956879999999999953e+00 3.819200000000000372e+00 1.463019999999999987e+00 1.878460000000000019e+00 1.873680000000000012e+00 9.537599999999999412e-01 2.871259999999999923e-01 8.907799999999999052e-01 2.909360000000000279e-01 4.510800000000000365e-01 2.310300000000000131e-01 2.103177999999999992e-01 2.004568400000000250e-01 2.474800000000000111e+00
1.948039999999999994e+00 4.350800000000000445e+00 1.307460000000000067e+00 2.125620000000000065e+00 2.168420000000000236e+00 1.328959999999999919e+00 2.393120000000000247e-01 3.406320000000000459e-01 2.751060000000000172e-01 4.189200000000000146e-01 2.236780000000000157e-01 2.076998000000000177e-01 2.004281400000000046e-01 2.338600000000000012e+00
1.897719999999999851e+00 3.602200000000000291e+00 1.269600000000000062e+00 1.829299999999999926e+00 2.140360000000000262e+00 9.455199999999999161e-01 2.708479999999999777e-01 6.567600000000000104e-01 2.776919999999999944e-01 4.384000000000000119e-01 2.280179999999999985e-01 2.114848000000000006e-01 2.002171199999999984e-01 2.653800000000000381e+00
1.963700000000000001e+00 4.546400000000000219e+00 1.340559999999999974e+00 2.060259999999999980e+00 2.196499999999999897e+00 1.100279999999999925e+00 2.981240000000000001e-01 1.076179999999999914e+00 3.444920000000000204e-01 5.320199999999999374e-01 2.536400000000000321e-01 2.205760000000000220e-01 2.005006000000000010e-01 3.681000000000000050e+00
1.247639999999999860e+00 2.423399999999999999e+00 1.543499999999999872e+00 1.294019999999999948e+00 1.459640000000000049e+00 5.031400000000000317e-01 4.734800000000000120e-01 7.005600000000000271e+00 2.528679999999999817e-01 3.715840000000000254e-01 2.146128000000000202e-01 2.042746000000000006e-01 2.003316600000000225e-01 2.010260000000000158e+00
1.734439999999999982e+00 3.345000000000000195e+00 9.799599999999999422e-01 2.155100000000000016e+00 2.200000000000000178e+00 1.816239999999999855e+00 2.149146000000000112e-01 2.202420000000000211e-01 2.237940000000000207e-01 3.148900000000000032e-01 2.065782000000000174e-01 2.018413599999999974e-01 2.000757720000000128e-01 1.086959999999999926e+00
2.177059999999999995e+00 1.345599999999999952e+01 1.898560000000000025e+00 2.137220000000000120e+00 2.154380000000000184e+00 7.543400000000000105e-01 2.580640000000000156e-01 5.068000000000000282e-01 2.654440000000000133e-01 4.056600000000000206e-01 2.209240000000000093e-01 2.066774000000000111e-01 2.002623200000000214e-01 2.099699999999999900e+00
1.945599999999999996e+00 4.830200000000000493e+00 1.375019999999999909e+00 2.014320000000000110e+00 2.175440000000000040e+00 1.105140000000000011e+00 3.160580000000000056e-01 1.425740000000000007e+00 3.519400000000000306e-01 5.475600000000000467e-01 2.586260000000000225e-01 2.228960000000000108e-01 2.005128399999999977e-01 3.579000000000000181e+00
1.326479999999999881e+00 2.585600000000000342e+00 1.147999999999999909e+00 1.751279999999999948e+00 2.066660000000000164e+00 8.958200000000000607e-01 3.388079999999999981e-01 1.953359999999999985e+00 4.080200000000000493e-01 5.584599999999999564e-01 2.622499999999999831e-01 2.188988000000000045e-01 2.014947800000000122e-01 5.176600000000000534e+00
1.019479999999999942e+00 2.346400000000000041e+00 4.907600000000000295e-01 2.163100000000000023e+00 2.200000000000000178e+00 1.881399999999999961e+00 2.084166000000000074e-01 2.064464000000000021e-01 2.990599999999999925e-01 4.978000000000000203e-01 2.433820000000000150e-01 2.208380000000000065e-01 2.002051600000000209e-01 2.556200000000000028e+00
2.057520000000000238e+00 5.843600000000000350e+00 1.521619999999999973e+00 2.066699999999999982e+00 2.150879999999999903e+00 1.073979999999999935e+00 2.923040000000000083e-01 9.753400000000000958e-01 3.016119999999999912e-01 4.681600000000000206e-01 2.353220000000000034e-01 2.128842000000000234e-01 2.003587400000000074e-01 3.005400000000000293e+00
1.678699999999999859e+00 3.263800000000000257e+00 8.997399999999999842e-01 2.169580000000000286e+00 2.200000000000000178e+00 1.821339999999999959e+00 2.156158000000000241e-01 2.221899999999999986e-01 2.557760000000000034e-01 4.294400000000000439e-01 2.259800000000000142e-01 2.120332000000000050e-01 2.001001960000000079e-01 1.397899999999999920e+00
1.483219999999999983e+00 2.800800000000000178e+00 8.311200000000000809e-01 2.066479999999999873e+00 2.157900000000000151e+00 1.509739999999999860e+00 2.359260000000000246e-01 3.174580000000000179e-01 2.617940000000000267e-01 3.644200000000000217e-01 2.134264000000000161e-01 2.029356000000000215e-01 2.005975600000000081e-01 2.671800000000000175e+00
1.547239999999999949e+00 2.997600000000000264e+00 8.121599999999999930e-01 2.166020000000000056e+00 2.200000000000000178e+00 1.799960000000000004e+00 2.175242000000000009e-01 2.279460000000000097e-01 4.392000000000000348e-01 5.560800000000000187e-01 2.614520000000000177e-01 2.126394000000000062e-01 2.033574000000000215e-01 5.218799999999999883e+00
1.683459999999999956e+00 3.251400000000000290e+00 9.223200000000000287e-01 2.163040000000000074e+00 2.196499999999999897e+00 1.797339999999999938e+00 2.104846000000000217e-01 2.100032000000000010e-01 2.483200000000000129e-01 3.809520000000000128e-01 2.162390000000000145e-01 2.054160000000000152e-01 2.001496920000000179e-01 1.593180000000000041e+00
1.891580000000000039e+00 4.210399999999999920e+00 1.198620000000000019e+00 2.131699999999999928e+00 2.196499999999999897e+00 1.502979999999999983e+00 2.399620000000000086e-01 3.453200000000000158e-01 2.100686000000000220e-01 2.723780000000000090e-01 2.026158000000000126e-01 2.007023800000000135e-01 2.000175284000000053e-01 6.509400000000000741e-01
2.041619999999999990e+00 6.039600000000000080e+00 1.516899999999999915e+00 2.137220000000000120e+00 2.196499999999999897e+00 1.245979999999999865e+00 2.231740000000000113e-01 2.488740000000000119e-01 3.295759999999999801e-01 5.368399999999999839e-01 2.551619999999999999e-01 2.224400000000000266e-01 2.004871400000000081e-01 2.681200000000000028e+00
2.072259999999999991e+00 4.979600000000000470e+00 1.543499999999999872e+00 1.888679999999999914e+00 2.010520000000000085e+00 9.401399999999999757e-01 2.785540000000000238e-01 7.615400000000001057e-01 2.968939999999999912e-01 4.391000000000000458e-01 2.281819999999999959e-01 2.075774000000000230e-01 2.008491800000000160e-01 2.718600000000000350e+00
1.497940000000000049e+00 3.119400000000000173e+00 8.608000000000000096e-01 2.148120000000000029e+00 2.200000000000000178e+00 1.706459999999999866e+00 2.320420000000000260e-01 2.934300000000000241e-01 2.240499999999999992e-01 3.005320000000000213e-01 2.050406000000000173e-01 2.010223200000000043e-01 2.002659800000000101e-01 1.185219999999999940e+00
1.163999999999999924e+00 2.483000000000000096e+00 5.047000000000000375e-01 2.170720000000000205e+00 2.200000000000000178e+00 1.911440000000000028e+00 2.144398000000000137e-01 2.189740000000000020e-01 2.437259999999999982e-01 3.585660000000000514e-01 2.124930000000000152e-01 2.034958000000000045e-01 2.002628600000000147e-01 1.583559999999999857e+00
2.197420000000000151e+00 3.827600000000000335e+01 2.096680000000000099e+00 1.901999999999999913e+00 2.014040000000000052e+00 3.723659999999999748e-01 3.460960000000000147e-01 2.142339999999999911e+00 2.156330000000000191e-01 2.961779999999999968e-01 2.046144000000000018e-01 2.015066400000000146e-01 2.000258440000000082e-01 8.805799999999999184e-01
1.990140000000000020e+00 4.608999999999999986e+00 1.312100000000000044e+00 2.154020000000000046e+00 2.192979999999999929e+00 1.484280000000000044e+00 2.106866000000000017e-01 2.103924000000000072e-01 4.040000000000000258e-01 5.919600000000000417e-01 2.739759999999999973e-01 2.251240000000000185e-01 2.009687400000000068e-01 4.296800000000000175e+00
1.126959999999999962e+00 2.308800000000000185e+00 1.644619999999999971e+00 1.475079999999999947e+00 1.150879999999999903e+00 6.007800000000000917e-01 4.972799999999999998e-01 8.242399999999999949e+00 2.218340000000000034e-01 3.069880000000000386e-01 2.057068000000000230e-01 2.017508600000000041e-01 2.000591879999999989e-01 1.263979999999999881e+00
1.705699999999999994e+00 3.320600000000000218e+00 9.694800000000001194e-01 2.174020000000000064e+00 2.192979999999999929e+00 1.760739999999999972e+00 2.092220000000000191e-01 2.077390000000000070e-01 2.934100000000000041e-01 4.344600000000000128e-01 2.271120000000000083e-01 2.076328000000000062e-01 2.005674200000000240e-01 2.907800000000000384e+00
8.440000000000000835e-01 2.339600000000000346e+00 4.725199999999999956e-01 2.160340000000000149e+00 2.196499999999999897e+00 1.839059999999999917e+00 2.258260000000000267e-01 2.606939999999999813e-01 3.525340000000000140e-01 5.676600000000000534e-01 2.653800000000000048e-01 2.283180000000000209e-01 2.005261799999999983e-01 3.191000000000000281e+00
1.088600000000000012e+00 2.607000000000000206e+00 5.886400000000000521e-01 2.166380000000000194e+00 2.200000000000000178e+00 1.865999999999999881e+00 2.206339999999999968e-01 2.387460000000000138e-01 2.581180000000000141e-01 4.052999999999999936e-01 2.208540000000000225e-01 2.072540000000000215e-01 2.002349600000000174e-01 1.665100000000000025e+00
1.488280000000000047e+00 2.940000000000000391e+00 1.053940000000000099e+00 2.029139999999999944e+00 2.129820000000000046e+00 1.095280000000000031e+00 3.108220000000000427e-01 1.317639999999999922e+00 4.405999999999999917e-01 5.829800000000000537e-01 2.707460000000000422e-01 2.168630000000000002e-01 2.036274000000000139e-01 4.627399999999999736e+00
1.827599999999999891e+00 3.674000000000000377e+00 1.059120000000000061e+00 2.179120000000000168e+00 2.200000000000000178e+00 1.782340000000000035e+00 2.172262000000000082e-01 2.270040000000000113e-01 2.677420000000000355e-01 4.079800000000000093e-01 2.213980000000000115e-01 2.071056000000000008e-01 2.003078800000000215e-01 2.256800000000000139e+00
2.018880000000000230e+00 4.427800000000000402e+00 1.591099999999999959e+00 1.817459999999999853e+00 1.905259999999999954e+00 8.207800000000000651e-01 2.945340000000000180e-01 1.013260000000000050e+00 2.788920000000000288e-01 4.103400000000000380e-01 2.218780000000000197e-01 2.057826000000000100e-01 2.005873200000000134e-01 2.520399999999999974e+00
2.049580000000000179e+00 5.327600000000000335e+00 1.445100000000000051e+00 2.124519999999999964e+00 2.157900000000000151e+00 1.350079999999999947e+00 2.195854000000000139e-01 2.349060000000000037e-01 2.523119999999999807e-01 4.005800000000000471e-01 2.199160000000000004e-01 2.081010000000000082e-01 2.000893220000000139e-01 1.754359999999999919e+00
1.173399999999999999e+00 2.633000000000000007e+00 9.538200000000001122e-01 2.003220000000000223e+00 2.189480000000000093e+00 1.280119999999999925e+00 2.643619999999999859e-01 5.769600000000000284e-01 3.974320000000000075e-01 5.675399999999999334e-01 2.653400000000000203e-01 2.190580000000000027e-01 2.019132200000000044e-01 4.003599999999999604e+00
1.558499999999999996e+00 3.174000000000000377e+00 8.692999999999999616e-01 2.146139999999999937e+00 2.164919999999999956e+00 1.742599999999999927e+00 2.247979999999999978e-01 2.559600000000000208e-01 2.151992000000000071e-01 2.882640000000000202e-01 2.038878000000000079e-01 2.009811800000000093e-01 2.000737140000000136e-01 7.771399999999999419e-01
2.190599999999999881e+00 2.146000000000000085e+01 2.011960000000000193e+00 1.977319999999999967e+00 2.115779999999999994e+00 5.193400000000000238e-01 2.512719999999999954e-01 4.392199999999999993e-01 2.295640000000000180e-01 3.308320000000000149e-01 2.085222000000000186e-01 2.025662000000000018e-01 2.001287300000000047e-01 1.243559999999999999e+00
2.067919999999999980e+00 6.073400000000000354e+00 1.533779999999999921e+00 2.050860000000000127e+00 2.189480000000000093e+00 1.113520000000000065e+00 2.601040000000000019e-01 5.287399999999999878e-01 2.303180000000000227e-01 3.423960000000000337e-01 2.100872000000000017e-01 2.034192000000000222e-01 2.000970540000000242e-01 1.135240000000000027e+00
2.050440000000000040e+00 5.589999999999999858e+00 1.471419999999999950e+00 2.059880000000000155e+00 2.185960000000000125e+00 1.209999999999999964e+00 2.814139999999999975e-01 8.031600000000000961e-01 3.114839999999999831e-01 5.118400000000000727e-01 2.474680000000000213e-01 2.193234000000000017e-01 2.006047400000000036e-01 2.270199999999999996e+00
2.176480000000000192e+00 1.448399999999999999e+01 1.921379999999999866e+00 2.133659999999999890e+00 2.189480000000000093e+00 7.390200000000000102e-01 2.433939999999999992e-01 3.713600000000000234e-01 2.487219999999999986e-01 3.742159999999999931e-01 2.150614000000000137e-01 2.046110000000000151e-01 2.001958679999999990e-01 1.679200000000000026e+00
2.174339999999999939e+00 1.323459999999999859e+01 1.894519999999999982e+00 2.136919999999999931e+00 2.200000000000000178e+00 7.779800000000001159e-01 2.441119999999999957e-01 3.770799999999999708e-01 2.842480000000000007e-01 4.368400000000000061e-01 2.276579999999999993e-01 2.087636000000000214e-01 2.004043000000000074e-01 2.396000000000000352e+00
1.668579999999999952e+00 3.213799999999999990e+00 1.016539999999999999e+00 2.090359999999999996e+00 2.200000000000000178e+00 1.451160000000000005e+00 2.299740000000000117e-01 2.817580000000000084e-01 2.762260000000000271e-01 3.843760000000000510e-01 2.168538000000000132e-01 2.035546000000000022e-01 2.009475599999999973e-01 2.870000000000000107e+00
2.021860000000000213e+00 5.436799999999999855e+00 1.464720000000000022e+00 2.057360000000000078e+00 2.182460000000000289e+00 1.231679999999999886e+00 2.421820000000000084e-01 3.619120000000000115e-01 3.018800000000000372e-01 4.535200000000000342e-01 2.316300000000000026e-01 2.094276000000000193e-01 2.006360800000000222e-01 2.864600000000000257e+00
2.066460000000000186e+00 6.644000000000000128e+00 1.583479999999999999e+00 2.115820000000000256e+00 2.200000000000000178e+00 1.162840000000000096e+00 2.453080000000000260e-01 3.868059999999999832e-01 3.506139999999999812e-01 5.512200000000000433e-01 2.598300000000000054e-01 2.221240000000000159e-01 2.007991400000000148e-01 3.043000000000000149e+00
1.405340000000000034e+00 2.708000000000000185e+00 6.117399999999999505e-01 2.177659999999999929e+00 2.200000000000000178e+00 1.803860000000000019e+00 2.168666000000000205e-01 2.258880000000000055e-01 2.355540000000000134e-01 3.235720000000000263e-01 2.076060000000000128e-01 2.018392600000000203e-01 2.003046200000000165e-01 1.916779999999999928e+00
9.068799999999999084e-01 2.265800000000000036e+00 1.762939999999999952e+00 1.614740000000000064e+00 1.431579999999999853e+00 4.700600000000000334e-01 3.795260000000000300e-01 3.132800000000000029e+00 3.953260000000000107e-01 6.140600000000000502e-01 2.822020000000000084e-01 2.322460000000000080e-01 2.009057600000000166e-01 3.587000000000000188e+00
1.933499999999999996e+00 4.283400000000000318e+00 1.259979999999999878e+00 2.089539999999999953e+00 2.178939999999999877e+00 1.302819999999999867e+00 2.574980000000000047e-01 5.008600000000000829e-01 2.620460000000000012e-01 4.401399999999999757e-01 2.284220000000000139e-01 2.129076000000000024e-01 2.001389400000000152e-01 1.499319999999999986e+00
9.818400000000000460e-01 2.374000000000000110e+00 1.563479999999999981e+00 1.219219999999999970e+00 1.522799999999999931e+00 5.072200000000000042e-01 4.816400000000000126e-01 7.418600000000000527e+00 2.572760000000000047e-01 3.782699999999999951e-01 2.157648000000000066e-01 2.042354000000000114e-01 2.004208800000000235e-01 2.001640000000000086e+00
1.798459999999999948e+00 3.509800000000000253e+00 1.018380000000000063e+00 2.179279999999999884e+00 2.200000000000000178e+00 1.829999999999999849e+00 2.097936000000000245e-01 2.087282000000000026e-01 2.573860000000000037e-01 3.820160000000000222e-01 2.164290000000000103e-01 2.050018000000000118e-01 2.002721199999999979e-01 2.176680000000000170e+00
1.875099999999999989e+00 3.326799999999999979e+00 1.266580000000000039e+00 1.733940000000000037e+00 2.101760000000000073e+00 7.564999999999999503e-01 2.791839999999999877e-01 7.705599999999999117e-01 2.463040000000000229e-01 3.756760000000000099e-01 2.153127999999999986e-01 2.056373999999999980e-01 2.001126180000000199e-01 1.815799999999999859e+00
6.608199999999999630e-01 2.458800000000000097e+00 7.099200000000001065e-01 2.084020000000000206e+00 2.147359999999999935e+00 1.416800000000000059e+00 2.814440000000000275e-01 8.036000000000000920e-01 4.191400000000000126e-01 6.714200000000000168e-01 3.052719999999999878e-01 2.483600000000000252e-01 2.008470600000000217e-01 3.529600000000000293e+00
1.068500000000000005e+00 2.390000000000000124e+00 1.576559999999999961e+00 1.247959999999999958e+00 1.284219999999999917e+00 5.079200000000000381e-01 4.752200000000000313e-01 7.092400000000000482e+00 2.422940000000000094e-01 3.464040000000000452e-01 2.106598000000000082e-01 2.026799999999999990e-01 2.003275200000000089e-01 1.709919999999999884e+00
1.988399999999999945e+00 5.040600000000000414e+00 1.386460000000000026e+00 2.168140000000000178e+00 2.200000000000000178e+00 1.415880000000000027e+00 2.348600000000000132e-01 3.105880000000000307e-01 4.020400000000000085e-01 5.749600000000000266e-01 2.679139999999999855e-01 2.196310000000000207e-01 2.023585999999999996e-01 3.854999999999999982e+00
1.659939999999999971e+00 3.178400000000000336e+00 8.856800000000000228e-01 2.175100000000000033e+00 2.200000000000000178e+00 1.889639999999999986e+00 2.098901999999999990e-01 2.089012000000000091e-01 2.209740000000000038e-01 3.170560000000000045e-01 2.068276000000000003e-01 2.022496000000000016e-01 2.000495960000000240e-01 8.813599999999999213e-01
1.085420000000000051e+00 2.367199999999999971e+00 1.190960000000000019e+00 1.688679999999999959e+00 1.940359999999999863e+00 7.295599999999999863e-01 3.589620000000000033e-01 2.499400000000000066e+00 4.030200000000000449e-01 5.452000000000000179e-01 2.578580000000000316e-01 2.152812000000000059e-01 2.016897400000000062e-01 4.977999999999999758e+00
1.635259999999999936e+00 3.208200000000000163e+00 8.744600000000000151e-01 2.176060000000000105e+00 2.200000000000000178e+00 1.846840000000000037e+00 2.080841999999999969e-01 2.059471999999999969e-01 3.001280000000000059e-01 4.508400000000000185e-01 2.309720000000000106e-01 2.093258000000000063e-01 2.005418200000000095e-01 2.919599999999999973e+00
1.490720000000000045e+00 2.948600000000000332e+00 7.632399999999999185e-01 2.172919999999999963e+00 2.200000000000000178e+00 1.889880000000000004e+00 2.108540000000000136e-01 2.107204000000000021e-01 2.537059999999999871e-01 3.718980000000000063e-01 2.146660000000000235e-01 2.040668000000000204e-01 2.002562600000000193e-01 2.085920000000000218e+00
1.981260000000000021e+00 4.785400000000000098e+00 1.333339999999999970e+00 2.174640000000000128e+00 2.200000000000000178e+00 1.528540000000000010e+00 2.056730000000000225e-01 2.029286000000000145e-01 2.585439999999999960e-01 3.826559999999999961e-01 2.165433999999999970e-01 2.044766000000000084e-01 2.004033200000000237e-01 1.943540000000000045e+00
1.891259999999999941e+00 3.683600000000000207e+00 1.196360000000000090e+00 2.054959999999999898e+00 2.200000000000000178e+00 1.446019999999999861e+00 2.294160000000000088e-01 2.787479999999999958e-01 2.500560000000000005e-01 3.553340000000000387e-01 2.119918000000000080e-01 2.042100000000000026e-01 2.005923800000000146e-01 2.579800000000000093e+00
9.712799999999999212e-01 2.294200000000000017e+00 6.665600000000000414e-01 2.103520000000000056e+00 2.147359999999999935e+00 1.542140000000000066e+00 3.016640000000000432e-01 1.140560000000000018e+00 4.712600000000000122e-01 6.948799999999999422e-01 3.153859999999999997e-01 2.439999999999999947e-01 2.017367000000000188e-01 4.151399999999999757e+00
1.213840000000000030e+00 2.454000000000000181e+00 1.544059999999999988e+00 1.260480000000000045e+00 1.705259999999999998e+00 5.358400000000000940e-01 4.601200000000000290e-01 6.357600000000000584e+00 2.305580000000000129e-01 3.151840000000000197e-01 2.066118000000000121e-01 2.014569400000000010e-01 2.002196600000000215e-01 1.545779999999999932e+00
1.526140000000000052e+00 2.612999999999999989e+00 8.511800000000000477e-01 2.099040000000000017e+00 2.192979999999999929e+00 1.719079999999999941e+00 2.267760000000000054e-01 2.652419999999999778e-01 2.436300000000000132e-01 3.942860000000000253e-01 2.186970000000000025e-01 2.080568000000000140e-01 2.000726060000000139e-01 1.268199999999999994e+00
2.167219999999999924e+00 1.194379999999999953e+01 1.856940000000000035e+00 2.109760000000000080e+00 2.168420000000000236e+00 8.426800000000000956e-01 2.803280000000000216e-01 7.871799999999999908e-01 2.784860000000000113e-01 4.324400000000000466e-01 2.266540000000000221e-01 2.087743999999999989e-01 2.003893000000000202e-01 2.201200000000000045e+00
1.156420000000000003e+00 2.611800000000000122e+00 8.995200000000000973e-01 2.007560000000000233e+00 2.192979999999999929e+00 1.225959999999999939e+00 2.603320000000000078e-01 5.312200000000000255e-01 3.650180000000000091e-01 5.469399999999999817e-01 2.584259999999999891e-01 2.186098000000000208e-01 2.013574200000000092e-01 3.391199999999999992e+00
1.675939999999999985e+00 3.119400000000000173e+00 9.075200000000001044e-01 2.151320000000000121e+00 2.200000000000000178e+00 1.833939999999999904e+00 2.137536000000000158e-01 2.172136000000000067e-01 2.318999999999999950e-01 3.309819999999999984e-01 2.085414000000000156e-01 2.023088000000000108e-01 2.001325440000000233e-01 1.375699999999999923e+00
2.027560000000000251e+00 5.026399999999999757e+00 1.407240000000000046e+00 2.132360000000000255e+00 2.192979999999999929e+00 1.323059999999999903e+00 2.182754000000000083e-01 2.303940000000000154e-01 4.120800000000000018e-01 6.063199999999999701e-01 2.792740000000000222e-01 2.264540000000000164e-01 2.014596800000000021e-01 3.905200000000000227e+00
1.890020000000000033e+00 4.383600000000000385e+00 1.234639999999999960e+00 2.090200000000000280e+00 2.200000000000000178e+00 1.414199999999999902e+00 2.795619999999999772e-01 7.760400000000000631e-01 2.162004000000000148e-01 2.896980000000000111e-01 2.040148000000000239e-01 2.010157800000000050e-01 2.000584300000000093e-01 8.863199999999999967e-01
2.191380000000000106e+00 2.013059999999999761e+01 2.011560000000000237e+00 2.030299999999999994e+00 2.161399999999999988e+00 5.422599999999999643e-01 2.477920000000000122e-01 4.078399999999999803e-01 2.407620000000000038e-01 3.651920000000000166e-01 2.135518000000000138e-01 2.048148000000000191e-01 2.001009680000000179e-01 1.545279999999999987e+00
1.218480000000000008e+00 2.633199999999999985e+00 7.588600000000000900e-01 2.069240000000000190e+00 2.182460000000000289e+00 1.018399999999999972e+00 2.321779999999999955e-01 2.942259999999999875e-01 3.930360000000000520e-01 5.426199999999999912e-01 2.570220000000000282e-01 2.139260000000000050e-01 2.030906000000000100e-01 3.902000000000000135e+00
1.661340000000000039e+00 3.229000000000000092e+00 8.984199999999999964e-01 2.173719999999999875e+00 2.200000000000000178e+00 1.822379999999999889e+00 2.353860000000000119e-01 3.139500000000000068e-01 3.629700000000000149e-01 5.368200000000000749e-01 2.551599999999999979e-01 2.163854000000000055e-01 2.016952399999999979e-01 3.304000000000000270e+00
1.930900000000000061e+00 3.960600000000000342e+00 1.440779999999999950e+00 1.848859999999999948e+00 1.908779999999999921e+00 8.615399999999999725e-01 2.940000000000000391e-01 1.004080000000000084e+00 2.790360000000000062e-01 4.314000000000000057e-01 2.264200000000000101e-01 2.084812000000000054e-01 2.004016799999999987e-01 2.227200000000000291e+00
1.298259999999999970e+00 2.753800000000000026e+00 8.256600000000000605e-01 2.077780000000000182e+00 2.182460000000000289e+00 1.386600000000000055e+00 2.830779999999999963e-01 8.280799999999999272e-01 5.037599999999999856e-01 7.210000000000000853e-01 3.271000000000000019e-01 2.475800000000000223e-01 2.016860000000000042e-01 4.605999999999999872e+00
